kind,cutoff,class,support,predicted,true_positive,precision,recall,coverage_all,none_fp_count,none_fp,total_coverage_all,total_correct_positive_recall,total_none_fp
per_class,0.82,supersedes,106,100,83,0.83,0.7830188679245284,0.1736111111111111,17,0.06563706563706563,0.5590277777777778,0.9053627760252366,0.13127413127413126
per_class,0.82,cancels,72,78,70,0.8974358974358975,0.9722222222222222,0.13541666666666666,7,0.02702702702702703,0.5590277777777778,0.9053627760252366,0.13127413127413126
per_class,0.82,completes,70,74,67,0.9054054054054054,0.9571428571428572,0.1284722222222222,7,0.02702702702702703,0.5590277777777778,0.9053627760252366,0.13127413127413126
per_class,0.82,reinstates,69,70,67,0.9571428571428572,0.9710144927536232,0.12152777777777778,3,0.011583011583011582,0.5590277777777778,0.9053627760252366,0.13127413127413126
per_class,0.83,supersedes,106,97,82,0.845360824742268,0.7735849056603774,0.1684027777777778,15,0.05791505791505792,0.5538194444444444,0.9022082018927445,0.12355212355212356
per_class,0.83,cancels,72,78,70,0.8974358974358975,0.9722222222222222,0.13541666666666666,7,0.02702702702702703,0.5538194444444444,0.9022082018927445,0.12355212355212356
per_class,0.83,completes,70,74,67,0.9054054054054054,0.9571428571428572,0.1284722222222222,7,0.02702702702702703,0.5538194444444444,0.9022082018927445,0.12355212355212356
per_class,0.83,reinstates,69,70,67,0.9571428571428572,0.9710144927536232,0.12152777777777778,3,0.011583011583011582,0.5538194444444444,0.9022082018927445,0.12355212355212356
per_class,0.84,supersedes,106,96,82,0.8541666666666666,0.7735849056603774,0.16666666666666666,14,0.05405405405405406,0.5503472222222222,0.8990536277602523,0.11969111969111969
per_class,0.84,cancels,72,77,69,0.8961038961038961,0.9583333333333334,0.13368055555555555,7,0.02702702702702703,0.5503472222222222,0.8990536277602523,0.11969111969111969
per_class,0.84,completes,70,74,67,0.9054054054054054,0.9571428571428572,0.1284722222222222,7,0.02702702702702703,0.5503472222222222,0.8990536277602523,0.11969111969111969
per_class,0.84,reinstates,69,70,67,0.9571428571428572,0.9710144927536232,0.12152777777777778,3,0.011583011583011582,0.5503472222222222,0.8990536277602523,0.11969111969111969
per_class,0.85,supersedes,106,95,82,0.8631578947368421,0.7735849056603774,0.16493055555555555,13,0.05019305019305019,0.5486111111111112,0.8990536277602523,0.11583011583011583
per_class,0.85,cancels,72,77,69,0.8961038961038961,0.9583333333333334,0.13368055555555555,7,0.02702702702702703,0.5486111111111112,0.8990536277602523,0.11583011583011583
per_class,0.85,completes,70,74,67,0.9054054054054054,0.9571428571428572,0.1284722222222222,7,0.02702702702702703,0.5486111111111112,0.8990536277602523,0.11583011583011583
per_class,0.85,reinstates,69,70,67,0.9571428571428572,0.9710144927536232,0.12152777777777778,3,0.011583011583011582,0.5486111111111112,0.8990536277602523,0.11583011583011583
per_class,0.86,supersedes,106,95,82,0.8631578947368421,0.7735849056603774,0.16493055555555555,13,0.05019305019305019,0.5399305555555556,0.8958990536277602,0.10424710424710425
per_class,0.86,cancels,72,75,69,0.92,0.9583333333333334,0.13020833333333334,6,0.023166023166023165,0.5399305555555556,0.8958990536277602,0.10424710424710425
per_class,0.86,completes,70,73,67,0.9178082191780822,0.9571428571428572,0.1267361111111111,6,0.023166023166023165,0.5399305555555556,0.8958990536277602,0.10424710424710425
per_class,0.86,reinstates,69,68,66,0.9705882352941176,0.9565217391304348,0.11805555555555555,2,0.007722007722007722,0.5399305555555556,0.8958990536277602,0.10424710424710425
per_class,0.87,supersedes,106,93,80,0.8602150537634409,0.7547169811320755,0.16145833333333334,13,0.05019305019305019,0.5347222222222222,0.889589905362776,0.10038610038610038
